y_process1_smallT,y_process2_smallT,y_process3_smallT,y_process4_smallT
0.4943737597632618,-0.5153371868963992,-0.027227954017122413,0.6015301470117385
-0.04446389014764601,-0.5339725203630906,0.2667196278660243,0.842980319197384
-0.3420855966439144,-2.6963144222488555,-0.1304913867413584,0.5035354820403778
0.21565346991043438,-2.572429437880485,-0.06514336975292673,1.4920647985783795
-0.4950988331356987,-2.81055040776954,1.03459701614509,-0.7988280179164983
-1.1148128812444245,-2.4027625475528005,0.5668883666406436,-0.3757409289409516
-0.5202451632187828,-0.7891523930256694,0.05078052650839901,-0.8619561893574327
-0.26261989472329916,-1.562884057418145,0.8302462883721934,-0.01864523514807004
-0.6916113327321411,-0.5923131725299373,-0.8827960524073339,0.3022865588830166
0.6599452023767713,-0.2214081096545606,0.060112736496633276,0.23231568339832306
2.1520757817347107,-1.167412063292153,-0.2718342433498749,-1.4030394892195805
-0.2939638830104494,-2.926096051533242,0.22486271986852813,1.2417686994198216
-0.9521334933991666,-2.9703889058784054,-0.7355380106535533,0.5312127806774289
0.3985103560085653,-1.8876294655309136,-1.7177605889418512,0.10801679618091686
-0.6301094047756008,-0.38549830322077994,-0.1180097197562812,-0.08749538484283134
-0.9394136420569198,-0.7924779621012065,-1.65384726865236,-0.07693322244562133
-0.8546562087727883,-0.8775942518120516,-1.0572350622720619,-0.7908375900105805
-1.552208289499472,-0.4726350945064727,-1.3639289163142905,-0.9497140735168086
-0.13159151158432947,-1.4655205027503475,-0.36892402789676665,-0.5396210197376182
1.1212604083828812,-1.4580887316955278,-0.41190793301354106,0.07208849008049484
1.17449991982021,-0.43667735786403505,-1.187788488342374,1.1382798825035363
1.6307196611093424,-0.4596181346785962,0.39055315323618867,-0.07654699478562599
0.24734085009528328,0.8418937679703047,-0.012439517727837468,0.592382729528937
-0.5463508676726001,2.113308084283222,0.6503400437500487,-1.823458590535356
-0.6335346343273864,1.8960324749001765,1.0146557774768368,-0.9732388422702593
0.628290645043369,1.332564979239702,2.3657405631231656,-0.0012854522427132586
-0.028731786389395775,-0.1791209981925399,-0.16841206362399208,-1.1682211552156405
-0.6587592637544651,-1.119133398651338,1.6916766513760044,0.6223028926494091
1.7024341908400107,-0.47398800238840455,1.0189918121282782,1.56255391599157
2.0183409844761706,-1.0024313039333042,-0.28282627690879864,0.37587036691242015
0.920113644146137,-0.8470079208494208,1.5058074037929998,1.5770513669957946
-0.9253962142557811,-0.6752189028807409,0.1844449786346946,1.390350809716571
-1.6695049728010152,0.45320614713587226,0.37179828068526266,0.7459213166095582
0.17903644999808532,-0.09748457057305471,1.8926448334292425,1.1826302218919313
3.4186708790052602,0.34759570134480894,1.1927926314717356,0.12568451957596632
1.816708540216767,0.007810886164287434,1.1698976643563102,0.018468615840983332
-1.7337884808052908,-1.128598176893511,1.864532304557469,1.3796551961593768
-1.882143424702805,-2.816417783833792,1.6226254649348832,-0.47247759489425123
-0.3239395950660238,-2.4144213460358577,1.217719584973679,0.2233587451871314
-1.1730529112203192,-3.9677328242058802,-0.2438735391735838,-0.2600466220794687
-0.7041883553392134,-5.161082126886416,0.22213251312455135,0.14166088626916246
0.48882892337481043,-6.297173844131493,-1.505424819831382,-0.19731445594599561
0.12140647507609073,-5.225228012865165,-1.670442117752923,0.2775992397951432
-0.5913007240459975,-5.821258795881501,-0.5066660737691383,1.8686663381516726
0.050057223109775395,-5.228356361013328,-1.8197018955128597,-0.12701046893224122
0.34261934567978425,-5.142671015307991,-0.778032546311446,-0.5586727903718124
0.7881253057787754,-4.6337034809598565,0.6136677608350779,1.0881157704052344
0.11879390354676905,-4.587145913324474,1.0752469196205419,-0.643992573935472
-0.6760041690927039,-3.8905678128739463,1.0030544497075051,-0.35379914761422043
0.8288243778045077,-3.028481244578746,1.0159180815755913,-1.4917696212032685
-0.3911798863853174,-4.051311399620225,0.3006064130852606,-1.3373984353599646
0.9148611955436557,-2.7932966302043756,2.8676543844916025,-0.2505924246043924
2.602424089278734,-1.5406789750761476,-0.865266728807273,-2.152991576063861
1.237328439369621,0.2295904389878325,0.34849850184055475,-1.0781209793229356
0.5063754596450419,1.6117759398338896,2.641673791339788,0.03182673294171323
2.59578613659413,1.128982634262778,-0.8549262045323269,0.23746324252308185
0.7575477138287108,2.7132068925766157,1.5864498715714848,-0.10837972871995749
0.46419780280600187,2.997088208253185,1.3019333611763662,1.3508153563806118
0.26086645216250426,1.8560184979327787,0.717609494581755,2.364937468205657
-0.00921862183716754,3.45514117050256,2.1867838241154582,1.2557309599921855
-0.36940297323319854,2.931957196542864,0.6198428038171195,-0.36458257706285946
-0.02845546232926166,0.06249123502873166,1.3415049543219744,-0.3626839289104432
1.516843078148979,1.5197560244619692,-0.032865831579138804,0.2636487888311527
-0.6729916051538579,1.3705831729272808,0.4434950673210156,0.21980536696721514
-0.7998296402656457,0.13764306096286782,1.6914221310425113,-0.8414517823999044
1.3167401096899556,-0.2866039047865209,-1.553239587139141,-0.8404504249135112
-0.34277616779718967,0.08773919039945871,0.41801469063801444,-0.9057517026971431
-0.34421225686230916,0.9071239442546912,0.6305307206163229,-0.40336711141442494
0.5805402028834842,2.326030134509941,-2.015264704470963,-0.09609034446860167
0.6858766433612709,2.982760204253546,-1.693979824921656,0.6284256629739372
0.5879806642710785,2.9422971081208478,1.8647951813613524,-0.3483229711206923
-0.7530888627660604,1.9886407340200054,1.4628724363988117,-0.4586044602971076
-0.24184238267513747,0.7839658473867668,-0.8064491693926314,-0.3857987607466711
-0.5971926952267703,0.8419056897380199,1.6315831181477485,0.4240337312444022
0.3880906153108016,0.4036018306060474,1.1228281134039708,0.9278615857487236
2.4618895211206713,0.0693544123643999,-1.212338413550704,0.6986921285387487
1.9476488274750818,0.5300003558597104,-1.3669323153439816,1.130499651197555
0.8030440830461456,-0.17882135525263876,-1.2110198558825618,1.4001454467471932
0.5306296550170317,0.5898945712878956,-0.35000801884926436,1.8804341305407517
0.05343201774666961,0.0668360323187358,-1.934265170052353,0.8855793082302643
0.04783241598251356,-0.6702542219636478,0.7478550199930156,0.08895796637472286
-1.5658757517451913,-1.546993470291676,1.2786772936335875,0.44446513049098574
0.6537686992023628,-1.939986423842613,1.7641723076346927,0.2725083325605971
2.0941869080769586,-3.1918929556512525,4.0482349121955385,-0.7262067590723357
1.148929880146794,-1.4257503979740682,2.7735899442593284,-1.3023314052385306
-0.4735829105116748,-2.840603826693049,3.390708680480369,-0.28827138869968466
-0.4042119004679497,-3.3076151622549426,1.3869090998016258,0.0539755477463002
0.9326241183038987,-1.749146012685373,1.4172030679294993,1.5430238226255746
1.2788408912547575,-0.10264311515075675,-1.3648595853955858,1.247008637788305
2.3968569977377916,0.5430006732245127,-1.2796075786868055,0.26775239934486644
1.5741128208812323,0.24943684842163555,-0.22482093861975583,-0.7105209917101039
0.9600214606049389,-0.4195921432557757,-1.4833102741166369,-0.05479263894781816
-1.541624742504479,-1.5837388170209707,-0.8725784769989774,0.34903695441259697
-2.7498976871388496,-3.748457168735052,1.3701964752229723,1.9494023565035277
-0.567310996753589,-4.480226076741717,-0.025474468205854167,1.6855113633434948
-0.3996963406865879,-4.493789691007342,-2.3471957179525704,-1.7102681177212524
-1.645652911801586,-3.20764660850002,-0.07957767186586084,-1.0304201103828952
-1.7356548694262208,-4.030724379579762,-1.1759508204454847,-0.7796411543478172
-1.133807652317567,-2.586569022501506,-2.7421540368387447,0.20906808772161267
0.5515928222285695,-2.3815873479208562,-2.424291587265846,0.451017880037509
1.9966242516758057,-2.2609230385553722,-0.7764542906805322,0.6328347486041959
1.4308875226653481,-1.9313298128095264,-1.0267969993282948,0.6286994744483541
0.10282398663994949,-0.719902908341887,0.47621210267662106,-0.8735467543476587
0.2464367139706776,0.06157662363767413,1.333630645880235,-1.2970858466145816
1.1340616949227298,-1.0241898491281645,1.4517927191886182,0.6967955609420537
1.4105974700330561,-0.057433442650945965,0.9335837690225426,0.8388356937431193
-0.5737015668643011,-0.11765784235084945,-0.4620904422254041,0.15177221204256824
-0.8757039848528706,0.4805297892712353,-1.6191683177212468,1.4688067785091878
-1.0179586821355635,-0.45968413349781356,0.33766657662336375,-0.7567504696158124
-1.0602670055201444,-0.0256958625609216,0.1391730467853005,-0.4284949508039069
-1.622585912772316,-0.7609515428846281,-0.21923881581377208,-0.687799860605105
-0.6109785333950988,-1.9119853688489632,0.886267711579569,0.6764254661476934
0.014972001694753545,-3.3710832306464997,0.9086381177148055,-0.4093251054030017
1.7526596439498376,-3.928567877344009,-0.8757924238178632,-0.4546514645530934
2.612593671653948,-3.411987795325356,-0.37566553581607476,-0.8313426108361576
0.9469815456356302,-3.37651134466888,0.6055440004985203,-1.6279846235582187
-0.7065137010152548,-2.196496452786526,-1.7426915149293962,-0.4811058202418869
-1.8569277233838113,0.05409005422436097,-2.5489147673682484,-1.3448781623581256
0.9152442281223172,0.5319120947093197,0.43952505449418044,-0.33836403355148326
0.19917432671253188,1.0214250523292838,-0.544689704397691,-0.38426131982227285
-2.3710463634309247,1.2607424459808179,-1.0605873692453751,-1.7321955516979908
-1.2751958572207784,1.3616247245694875,2.097419587688929,-1.5213133712351548
-0.8169886921906061,1.220097796631837,0.549080125922405,-1.889819012396984
-0.1771410850031233,2.9415718096795107,1.6825743170213823,-0.5356762479566075
-0.13972018556627103,4.135953300141496,0.52323311065148,0.08875286615661221
-0.9570375611183974,4.169064282700695,0.23873226906019002,2.0524722198635317
-0.7437767223823959,4.814261618716452,0.8761930833532261,-0.0385905989410551
-1.8454463135016803,4.5068203698781435,0.21003001966089424,-0.4313734706899283
0.5250480373083586,3.051934061869937,1.245102417251395,0.19600921113671121
-0.3254162303698722,1.1949351271439344,1.4748520621714474,1.5281150720016408
-2.354051102189717,-0.6177715782235731,0.2961111185223255,1.1949095495071496
-0.267799578264308,-1.954915258720844,1.6938269314883279,-0.5819861318909904
3.2305683465777157,-1.3567840666163655,0.5922193974730995,-2.16654924475455
2.5354099769919,0.6821584218442152,-2.3576039165289933,-0.37032821158983
1.3914001653147274,3.168382820634014,0.5403518003194854,-1.4836477950354758
0.46370404402457954,2.191688003608019,-0.5231662713601928,-1.9837232276774437
0.20939898214487196,2.674793578723606,-1.6286093617212187,-0.7352864931156922
2.7721076178958177,3.3255053181954386,-1.263187179968046,-0.4121990626024412
1.3714965940351962,3.8121182067039383,-1.250856039247405,-1.8101221717583809
1.2922813260479624,4.28980013082578,-2.401432201638951,-0.5716694753819497
-0.29576737460513036,3.6914935062553678,-2.980498639868867,-0.9334516750974516
0.13239729326596938,3.5735643881293893,-2.3892146626423996,-2.036899004346526
1.3015967157526385,4.190195842296145,-2.380940606812513,0.16344354575816977
-0.817220160195823,5.576941317154313,-1.261134634220146,0.21417467827266717
-1.6238364617733119,3.79143647290417,-2.046382810098809,-0.8318473608142949
-0.5040279594729856,3.703187686528781,-0.20903551852749142,-1.006057294236425
0.08194033756077482,3.9723585064577165,-0.3537666842220924,1.625805913974549
0.5895172187427412,4.9492264807384725,-1.0091163331887294,1.8527642813792071
3.5530316348004707,4.85009978132791,0.5232243055532181,2.2091894416340003
2.326315821999887,3.9184219779315828,-0.3362984966655667,1.1376576159780498
1.1094652713499558,3.223530813583953,-0.03547427997643683,1.7043925059727498
2.0193430903266885,3.1483860905894243,-0.7186496619080149,1.8875369524438732
-0.2766108903062685,3.890454234995902,0.08062203703971271,1.141433380992121
-1.4866594197117178,2.643657257179214,0.5309562066211899,1.404505988732285
0.8939710441578657,2.6536649191665735,-0.2530129799152022,2.8171839351900196
1.547764600776413,2.8759620990719434,2.2884374774277685,2.2323330387398377
-0.2511372222420012,3.6660208567993675,0.7744084169112067,0.3671768282900588
1.7971856657981171,4.4866827603028,1.095514819252084,0.2501734225813751
1.1726847304905075,4.920109433125564,2.4428175479982666,0.49543486222683947
-0.7140256482129186,3.9308502792259024,-1.4777503538367387,0.22536448227856487
1.3386252328287194,2.0788915003577566,-0.407388638980846,0.6114857192955957
0.2841457120327874,2.535035714477802,-0.22820923508339377,-0.10377508688390918
-0.5837009382207609,1.5713641725906071,-1.3434472288497838,-1.734344342615227
-0.5338559224094022,2.992130117603293,-1.1189793914496524,0.5468996701122204
0.19912327853650091,3.3232034448915075,-2.9826028918757976,2.316156478078846
0.49424296752220565,2.6487515310675604,-2.2336828662390853,2.8079083531114577
1.4531539537898477,2.7111169496713607,-1.0277749947464185,2.1418465618023395
0.27954691836232015,2.5001591037509305,-1.1474979772019371,1.128192921967102
-2.980992948185829,3.8185857059734536,-0.0029806344841134536,-1.9866553258708315
-0.3921891640865307,4.15847962043452,1.210236097228385,-0.2013297771264586
1.5328594115769953,3.203794051313709,0.8013545875582107,1.134024019560474
-0.27115381589096715,3.572904091046305,0.5989300572204495,1.77830327603999
-1.1394190808926532,3.5591228719248473,0.5537238140494875,-0.7939579281823681
1.64943721230865,3.752883062635123,1.908110013375517,0.47970949173565225
1.4861093806559726,3.5897480598202964,0.8900113442030227,1.560215563447561
-0.3767427201243795,4.8169769958215465,0.8704910581406616,-0.23291101106514478
-2.503494203761063,4.715944304551653,1.296864084442833,0.9655516140310297
0.4251266972045966,4.1586996444201505,-1.3319364412461796,0.27777635443634685
0.13775075799588232,3.6381944499327847,-0.13708354471970163,-0.4137223129928326
-0.12381200596421982,3.845212738509291,-0.7334791006918481,-1.0998652986562427
2.414529135766732,4.958463979975651,-0.4071209861410991,-3.213394840113212
0.6139209205006326,4.275740308848535,-1.282582677667398,-3.6644025581004462
1.2790032506447218,4.732594279917285,-1.1642085635153325,-0.5813110879164114
3.117098907201514,4.957409788540531,-1.6878762310490996,-0.22240290808573687
2.1761282081483584,3.083963679195251,-1.1906661713635962,-0.405506466679631
-0.37116780439382824,2.7658144300135996,0.6529144659127728,-1.3088236074457067
-0.09137438221020022,2.90783238624249,-1.4798178114864597,-0.5229421215698768
0.20398839323299284,3.084015313295236,1.2144625562378737,-1.1145733319671438
-1.7209562571228392,3.009603723137104,2.456248744296076,-0.9784069144490863
-0.497831044428648,1.6978644543080599,1.2166826322505222,-0.4616244889054292
-1.53548960408317,0.21014997432366478,0.5179352538276278,0.15911951070400787
-1.9678680076807948,-0.41895604357128624,2.2824730114483462,0.9451658174457023
-0.5222836391231946,0.3650334345467776,-0.23024332393387625,0.13988840409832132
0.10610427086396487,-0.03155780973378619,-0.9822852176068537,0.9787744226154067
-1.409454293501905,1.709159836252885,-0.21513973457667485,1.3901410763644109
-1.1374803724349751,2.0758845238401102,-0.5547575558503595,2.0836028225549246
-0.8163246967278934,2.0296160621550245,-0.39587096956860146,1.4581378442400692
-2.4728148507415826,1.3241408709379319,0.6336526753470566,1.90250890839619
-1.1612042252332164,0.20408806927164214,1.5360851667436777,0.5206928409997358
0.09273604040864086,0.06620632511290209,-1.6510276090151461,-0.2722915772308969
-1.1299685364613345,-1.508325286571097,-0.5221789589038958,0.7166881603416799
-1.337412644609214,-2.000795901834066,0.600153504974213,2.0880523288299107
-1.136187474555776,-2.066283864651793,-0.25484629376405676,1.1781523105057548
-1.8770161483382692,-1.429794352253954,1.1777127514099373,-0.20041997398732947
-0.5524918973383499,0.2838870789441801,3.389317151968558,-1.3372714135227735
-0.3609649913447962,0.8911022893831028,1.9982158242506418,-0.3413949349941992
-2.078384663112761,1.4045268995586029,1.3453637295976535,-0.30751810473641494
-2.47228161099956,1.3654781281392439,0.5286575312720171,-1.243247977105324
-1.709704224389727,1.757503386363473,0.9098836931138841,1.5878032386933887
-1.3940617007431872,1.1321133206541838,0.48154660428934676,-0.19150055014580758
-2.7368280684255835,2.009049250681115,-1.6841882668537655,-0.8419007261076833
-0.8804210758174036,0.6743613727905635,-1.6536717043306717,-0.6335314819786381
1.3858464256610716,1.0342041119902121,-1.1679073054116287,1.885080143698874
1.8366689993536396,-2.103060746566303,-2.593475010800142,-0.02603254063068494
