Date,COKE,PEP
1990-10-01,9.980672836303711,5.64484977722168
1990-10-02,9.843945503234863,5.616195201873779
1990-10-03,10.254109382629395,5.5302324295043945
1990-10-04,10.527555465698242,5.673506259918213
1990-10-05,10.527555465698242,5.558884143829346
1990-10-06,,
1990-10-07,,
1990-10-08,10.664273262023926,5.587541103363037
1990-10-09,10.664273262023926,5.272347450256348
1990-10-10,10.254109382629395,5.272347450256348
1990-10-11,10.117393493652344,5.186383247375488
1990-10-12,9.980672836303711,5.444272041320801
1990-10-13,,
1990-10-14,,
1990-10-15,9.980672836303711,5.558884143829346
1990-10-16,9.980672836303711,5.415616989135742
1990-10-17,9.843945503234863,5.215039253234863
1990-10-18,9.707230567932129,5.472924709320068
1990-10-19,9.707230567932129,5.730809688568115
1990-10-20,,
1990-10-21,,
1990-10-22,9.980672836303711,5.7021565437316895
1990-10-23,9.707230567932129,5.64484977722168
1990-10-24,9.980672836303711,5.616195201873779
1990-10-25,9.980672836303711,5.587541103363037
1990-10-26,9.638870239257812,5.444272041320801
1990-10-27,,
1990-10-28,,
1990-10-29,9.433785438537598,5.272347450256348
1990-10-30,9.297062873840332,5.472924709320068
1990-10-31,9.297062873840332,5.501582145690918
1990-11-01,9.433785438537598,5.5302324295043945
1990-11-02,9.433785438537598,5.587541103363037
1990-11-03,,
1990-11-04,,
1990-11-05,9.228703498840332,5.730809688568115
1990-11-06,9.228703498840332,5.587541103363037
1990-11-07,9.02362060546875,5.444272041320801
1990-11-08,8.750177383422852,5.472924709320068
1990-11-09,9.02362060546875,5.587541103363037
1990-11-10,,
1990-11-11,,
1990-11-12,9.02362060546875,5.730809688568115
1990-11-13,8.886895179748535,5.788118362426758
1990-11-14,9.02362060546875,5.874081134796143
1990-11-15,8.9552583694458,5.816773414611816
1990-11-16,9.007918357849121,5.845430374145508
1990-11-17,,
1990-11-18,,
1990-11-19,9.28508472442627,5.960043907165527
1990-11-20,9.146506309509277,5.845430374145508
1990-11-21,9.146506309509277,5.902737140655518
1990-11-22,,
1990-11-23,9.28508472442627,5.874081134796143
1990-11-24,,
1990-11-25,,
1990-11-26,9.146506309509277,5.874081134796143
1990-11-27,8.869338989257812,5.960043907165527
1990-11-28,8.869338989257812,5.816773414611816
1990-11-29,8.869338989257812,5.730809688568115
1990-11-30,9.146506309509277,5.874081134796143
1990-12-01,,
1990-12-02,,
1990-12-03,9.007918357849121,5.960043907165527
1990-12-04,8.869338989257812,6.074658393859863
1990-12-05,8.869338989257812,6.160624027252197
1990-12-06,9.007918357849121,6.160624027252197
1990-12-07,9.007918357849121,6.103316783905029
1990-12-08,,
1990-12-09,,
1990-12-10,8.869338989257812,6.091763973236084
1990-12-11,9.977998733520508,5.976280212402344
1990-12-12,10.255172729492188,6.120635986328125
1990-12-13,9.977998733520508,6.149509906768799
1990-12-14,10.116589546203613,6.005154609680176
1990-12-15,,
1990-12-16,,
1990-12-17,9.977998733520508,6.005154609680176
1990-12-18,10.532336235046387,6.091763973236084
1990-12-19,10.255172729492188,6.120635986328125
1990-12-20,10.393750190734863,6.120635986328125
1990-12-21,10.393750190734863,6.091763973236084
1990-12-22,,
1990-12-23,,
1990-12-24,10.393750190734863,6.034020900726318
1990-12-25,,
1990-12-26,10.393750190734863,5.947412014007568
1990-12-27,10.255172729492188,5.947412014007568
1990-12-28,10.532336235046387,5.947412014007568
1990-12-29,,
1990-12-30,,
1990-12-31,10.532336235046387,6.005154609680176
1991-01-01,,
1991-01-02,10.116589546203613,5.947412014007568
1991-01-03,9.700835227966309,5.774184703826904
1991-01-04,9.28508472442627,5.7453131675720215
1991-01-05,,
1991-01-06,,
1991-01-07,9.28508472442627,5.600958347320557
1991-01-08,9.423670768737793,5.629830360412598
1991-01-09,9.423670768737793,5.629830360412598
1991-01-10,9.423670768737793,5.600958347320557
1991-01-11,9.423670768737793,5.658700942993164
1991-01-12,,
1991-01-13,,
1991-01-14,9.28508472442627,5.629830360412598
1991-01-15,9.423670768737793,5.572091102600098
1991-01-16,9.28508472442627,5.7453131675720215
1991-01-17,10.116589546203613,6.207249641418457
1991-01-18,9.977998733520508,6.293859004974365
1991-01-19,,
1991-01-20,,
1991-01-21,10.047293663024902,6.178380012512207
1991-01-22,9.839424133300781,6.091763973236084
1991-01-23,10.116589546203613,6.207249641418457
1991-01-24,10.393750190734863,6.467088222503662
1991-01-25,10.255172729492188,6.264989852905273
1991-01-26,,
1991-01-27,,
1991-01-28,10.80949878692627,6.091763973236084
1991-01-29,10.94808578491211,6.264989852905273
1991-01-30,11.502416610717773,6.3804755210876465
1991-01-31,11.225252151489258,6.3516082763671875
1991-02-01,11.502416610717773,6.236122131347656
1991-02-02,,
1991-02-03,,
1991-02-04,11.086663246154785,6.236122131347656
1991-02-05,12.333921432495117,6.640310287475586
1991-02-06,12.195334434509277,6.986758708953857
1991-02-07,12.333921432495117,6.84241247177124
1991-02-08,12.264631271362305,6.813539981842041
1991-02-09,,
1991-02-10,,
1991-02-11,13.304007530212402,7.073376655578613
1991-02-12,12.888245582580566,6.986758708953857
1991-02-13,12.61109447479248,7.15999174118042
1991-02-14,12.61109447479248,7.333217620849609
1991-02-15,13.026834487915039,7.390957355499268
1991-02-16,,
1991-02-17,,
1991-02-18,,
1991-02-19,12.870157241821289,7.448700428009033
1991-02-20,13.010041236877441,7.304346084594727
1991-02-21,12.730270385742188,7.448700428009033
1991-02-22,12.870157241821289,7.679666042327881
1991-02-23,,
1991-02-24,,
1991-02-25,12.590364456176758,7.737410545349121
1991-02-26,12.730270385742188,7.564183235168457
1991-02-27,12.730270385742188,7.766281604766846
1991-02-28,12.870157241821289,7.564183235168457
1991-03-01,12.730270385742188,7.621923446655273
1991-03-02,,
1991-03-03,,
1991-03-04,12.730270385742188,7.406976699829102
1991-03-05,13.289841651916504,7.871724605560303
1991-03-06,13.219892501831055,7.6103057861328125
1991-03-07,13.569622039794922,7.6103057861328125
1991-03-08,13.429732322692871,7.552208423614502
1991-03-09,,
1991-03-10,,
1991-03-11,13.429732322692871,7.465069770812988
1991-03-12,13.429732322692871,7.261740207672119
1991-03-13,13.709507942199707,7.494113445281982
1991-03-14,13.569622039794922,7.697446823120117
1991-03-15,13.569622039794922,7.755545139312744
1991-03-16,,
1991-03-17,,
1991-03-18,13.569622039794922,7.697446823120117
1991-03-19,13.569622039794922,7.552208423614502
1991-03-20,13.849405288696289,7.784585952758789
1991-03-21,13.569622039794922,7.813632011413574
1991-03-22,13.989306449890137,7.639349460601807
1991-03-23,,
1991-03-24,,
1991-03-25,13.989306449890137,7.6103057861328125
1991-03-26,13.569622039794922,7.929823875427246
1991-03-27,13.849405288696289,7.929823875427246
1991-03-28,13.709507942199707,7.95886754989624
1991-03-29,,
1991-03-30,,
1991-03-31,,
1991-04-01,13.709507942199707,7.9007744789123535
1991-04-02,13.709507942199707,8.278386116027832
1991-04-03,13.709507942199707,7.9007744789123535
1991-04-04,13.849405288696289,7.929823875427246
1991-04-05,13.77946949005127,7.72648811340332
1991-04-06,,
1991-04-07,,
1991-04-08,13.989306449890137,7.552208423614502
1991-04-09,13.919356346130371,7.52316427230835
1991-04-10,13.849405288696289,7.552208423614502
1991-04-11,14.269089698791504,7.668395519256592
1991-04-12,14.828659057617188,7.697446823120117
1991-04-13,,
1991-04-14,,
1991-04-15,14.548879623413086,7.784585952758789
1991-04-16,14.548879623413086,7.9007744789123535
1991-04-17,14.548879623413086,7.784585952758789
1991-04-18,14.548879623413086,7.697446823120117
1991-04-19,14.548879623413086,7.639349460601807
1991-04-20,,
1991-04-21,,
1991-04-22,14.828659057617188,7.552208423614502
1991-04-23,14.548879623413086,7.581259250640869
1991-04-24,14.548879623413086,7.6103057861328125
1991-04-25,14.61882209777832,7.465069770812988
1991-04-26,14.408975601196289,7.494113445281982
1991-04-27,,
1991-04-28,,
1991-04-29,13.849405288696289,7.087463855743408
1991-04-30,12.730270385742188,7.406976699829102
1991-05-01,13.010041236877441,7.639349460601807
1991-05-02,13.149940490722656,7.52316427230835
1991-05-03,13.010041236877441,7.377925872802734
1991-05-04,,
1991-05-05,,
1991-05-06,13.429732322692871,7.436026096343994
1991-05-07,13.010041236877441,7.348880290985107
1991-05-08,12.870157241821289,7.377925872802734
1991-05-09,13.149940490722656,7.494113445281982
1991-05-10,12.940114974975586,7.348880290985107
1991-05-11,,
1991-05-12,,
1991-05-13,13.010041236877441,7.494113445281982
1991-05-14,12.730270385742188,7.348880290985107
1991-05-15,12.590364456176758,7.261740207672119
1991-05-16,13.010041236877441,7.348880290985107
1991-05-17,13.010041236877441,7.290792465209961
1991-05-18,,
1991-05-19,,
1991-05-20,13.134326934814453,7.377925872802734
1991-05-21,12.710638046264648,7.552208423614502
1991-05-22,12.710638046264648,7.552208423614502
1991-05-23,13.134326934814453,7.348880290985107
1991-05-24,13.134326934814453,7.377925872802734
1991-05-25,,
1991-05-26,,
1991-05-27,,
1991-05-28,12.99310302734375,7.494113445281982
1991-05-29,12.99310302734375,7.465069770812988
1991-05-30,13.558027267456055,7.348880290985107
1991-05-31,13.69925308227539,7.290792465209961
1991-06-01,,
1991-06-02,,
1991-06-03,13.275557518005371,7.174600124359131
1991-06-04,13.69925308227539,7.203646183013916
1991-06-05,13.275557518005371,7.116511344909668
1991-06-06,13.275557518005371,7.203646183013916
1991-06-07,12.85188102722168,7.1455512046813965
1991-06-08,,
1991-06-09,,
1991-06-10,12.85188102722168,7.084662437438965
1991-06-11,13.134326934814453,7.143209934234619
1991-06-12,13.134326934814453,7.055384635925293
1991-06-13,12.428183555603027,7.0261101722717285
1991-06-14,12.428183555603027,7.231040954589844
1991-06-15,,
1991-06-16,,
1991-06-17,12.004495620727539,7.231040954589844
1991-06-18,12.569415092468262,7.113936424255371
1991-06-19,12.498801231384277,6.996834754943848
1991-06-20,12.569415092468262,7.0261101722717285
1991-06-21,12.569415092468262,7.0261101722717285
1991-06-22,,
1991-06-23,,
1991-06-24,12.286953926086426,6.9382853507995605
1991-06-25,11.863265037536621,6.733354568481445
1991-06-26,12.286953926086426,6.791904449462891
1991-06-27,12.004495620727539,6.821183204650879
1991-06-28,12.145726203918457,6.791904449462891
1991-06-29,,
1991-06-30,,
1991-07-01,12.145726203918457,6.821183204650879
1991-07-02,12.710638046264648,6.967560291290283
1991-07-03,12.710638046264648,6.879733085632324
1991-07-04,,
1991-07-05,12.569415092468262,6.821183204650879
1991-07-06,,
1991-07-07,,
1991-07-08,12.569415092468262,6.967560291290283
1991-07-09,12.781256675720215,6.996834754943848
1991-07-10,12.99310302734375,6.704082012176514
1991-07-11,12.99310302734375,6.704082012176514
1991-07-12,12.569415092468262,6.791904449462891
1991-07-13,,
1991-07-14,,
1991-07-15,12.569415092468262,6.996834754943848
1991-07-16,12.145726203918457,7.084662437438965
1991-07-17,12.145726203918457,6.967560291290283
1991-07-18,12.428183555603027,6.967560291290283
1991-07-19,12.145726203918457,6.879733085632324
1991-07-20,,
1991-07-21,,
1991-07-22,12.428183555603027,6.791904449462891
1991-07-23,12.145726203918457,6.791904449462891
1991-07-24,12.216337203979492,6.9382853507995605
1991-07-25,12.428183555603027,6.967560291290283
1991-07-26,12.145726203918457,6.909008979797363
1991-07-27,,
1991-07-28,,
1991-07-29,12.145726203918457,6.996834754943848
1991-07-30,12.286953926086426,7.377416133880615
1991-07-31,12.286953926086426,7.465242385864258
1991-08-01,12.428183555603027,7.435968399047852
1991-08-02,12.428183555603027,7.406692028045654
1991-08-03,,
1991-08-04,,
1991-08-05,12.004495620727539,7.348137855529785
1991-08-06,12.004495620727539,7.553070545196533
1991-08-07,12.004495620727539,7.6116228103637695
1991-08-08,12.004495620727539,7.6116228103637695
1991-08-09,11.863265037536621,7.494517803192139
1991-08-10,,
1991-08-11,,
1991-08-12,12.145726203918457,7.553070545196533
1991-08-13,12.286953926086426,7.523796558380127
1991-08-14,12.286953926086426,7.670170307159424
1991-08-15,12.286953926086426,7.699442386627197
1991-08-16,12.004495620727539,7.523796558380127
1991-08-17,,
1991-08-18,,
1991-08-19,12.145726203918457,7.2017621994018555
1991-08-20,12.271295547485352,7.406692028045654
1991-08-21,12.271295547485352,7.7287187576293945
1991-08-22,12.128602027893066,7.699442386627197
1991-08-23,11.985916137695312,7.816546440124512
1991-08-24,,
1991-08-25,,
1991-08-26,11.985916137695312,7.7287187576293945
1991-08-27,12.128602027893066,7.699442386627197
1991-08-28,12.128602027893066,7.787271022796631
1991-08-29,12.128602027893066,7.7287187576293945
1991-08-30,12.842050552368164,7.582341194152832
1991-08-31,,
1991-09-01,,
1991-09-02,,
1991-09-03,12.271295547485352,7.377416133880615
1991-09-04,12.842050552368164,7.289590358734131
1991-09-05,12.842050552368164,6.996834754943848
1991-09-06,12.41397476196289,6.821183204650879
1991-09-07,,
1991-09-08,,
1991-09-09,12.699362754821777,7.025452136993408
1991-09-10,12.556666374206543,6.877857208251953
1991-09-11,12.556666374206543,6.9959306716918945
1991-09-12,12.41397476196289,7.054971694946289
1991-09-13,12.342642784118652,6.9664177894592285
1991-09-14,,
1991-09-15,,
1991-09-16,12.271295547485352,6.877857208251953
1991-09-17,11.55784797668457,6.877857208251953
1991-09-18,11.272468566894531,6.907375335693359
1991-09-19,11.129781723022461,6.9664177894592285
1991-09-20,11.4151611328125,6.877857208251953
1991-09-21,,
1991-09-22,,
1991-09-23,11.4151611328125,6.877857208251953
1991-09-24,11.201115608215332,6.818819999694824
1991-09-25,11.129781723022461,6.730259895324707
1991-09-26,11.4151611328125,6.700745582580566
1991-09-27,11.129781723022461,6.700745582580566
1991-09-28,,
1991-09-29,,
1991-09-30,11.4151611328125,6.730259895324707
1991-10-01,11.129781723022461,6.848340034484863
1991-10-02,11.129781723022461,6.877857208251953
1991-10-03,11.129781723022461,6.789301872253418
1991-10-04,11.343812942504883,6.730259895324707
1991-10-05,,
1991-10-06,,
1991-10-07,11.129781723022461,6.789301872253418
1991-10-08,10.844395637512207,6.848340034484863
1991-10-09,9.702881813049316,6.818819999694824
1991-10-10,9.988265037536621,6.818819999694824
1991-10-11,10.27363395690918,6.789301872253418
1991-10-12,,
1991-10-13,,
1991-10-14,10.27363395690918,6.848340034484863
1991-10-15,10.130949020385742,6.848340034484863
1991-10-16,10.27363395690918,6.759783744812012
1991-10-17,10.5590238571167,6.671225070953369
1991-10-18,10.844395637512207,6.641704559326172
1991-10-19,,
1991-10-20,,
1991-10-21,10.701714515686035,6.582673072814941
1991-10-22,10.701714515686035,6.405562877655029
1991-10-23,11.129781723022461,6.612188816070557
1991-10-24,11.129781723022461,6.553149700164795
1991-10-25,11.55784797668457,6.553149700164795
1991-10-26,,
1991-10-27,,
1991-10-28,11.55784797668457,6.612188816070557
1991-10-29,11.4151611328125,6.730259895324707
1991-10-30,11.129781723022461,6.759783744812012
1991-10-31,10.844395637512207,6.730259895324707
1991-11-01,10.987088203430176,6.789301872253418
1991-11-02,,
1991-11-03,,
1991-11-04,10.701714515686035,6.936893939971924
1991-11-05,10.987088203430176,6.818819999694824
1991-11-06,10.844395637512207,6.759783744812012
1991-11-07,10.5590238571167,6.936893939971924
1991-11-08,10.701714515686035,6.848340034484863
1991-11-09,,
1991-11-10,,
1991-11-11,10.844395637512207,6.848340034484863
1991-11-12,11.272468566894531,6.9664177894592285
1991-11-13,11.129781723022461,6.936893939971924
1991-11-14,11.4151611328125,7.054971694946289
1991-11-15,10.27363395690918,6.730259895324707
1991-11-16,,
1991-11-17,,
1991-11-18,10.701714515686035,7.025452136993408
1991-11-19,10.828764915466309,6.877857208251953
1991-11-20,10.828764915466309,6.789301872253418
1991-11-21,10.684382438659668,6.936893939971924
1991-11-22,10.395615577697754,6.818819999694824
1991-11-23,,
1991-11-24,,
1991-11-25,10.106857299804688,6.789301872253418
1991-11-26,10.251235008239746,7.025452136993408
1991-11-27,10.251235008239746,6.9959306716918945
1991-11-28,,
1991-11-29,10.395615577697754,6.9959306716918945
1991-11-30,,
1991-12-01,,
1991-12-02,10.395615577697754,7.232082843780518
1991-12-03,10.323423385620117,7.173043251037598
1991-12-04,10.106857299804688,7.173043251037598
1991-12-05,10.323423385620117,7.143528461456299
1991-12-06,10.395615577697754,7.143528461456299
1991-12-07,,
1991-12-08,,
1991-12-09,10.106857299804688,7.260166645050049
1991-12-10,9.818082809448242,7.319677352905273
1991-12-11,9.818082809448242,7.319677352905273
1991-12-12,9.529314994812012,7.46845006942749
1991-12-13,9.962467193603516,7.408938884735107
1991-12-14,,
1991-12-15,,
1991-12-16,9.384929656982422,7.46845006942749
1991-12-17,9.601508140563965,7.557712554931641
1991-12-18,9.962467193603516,7.617221832275391
1991-12-19,10.106857299804688,7.795750617980957
1991-12-20,10.395615577697754,7.885011672973633
1991-12-21,,
1991-12-22,,
1991-12-23,10.395615577697754,7.855257511138916
1991-12-24,10.395615577697754,7.825502872467041
1991-12-25,,
1991-12-26,10.828764915466309,8.004034996032715
1991-12-27,10.395615577697754,8.033787727355957
1991-12-28,,
1991-12-29,,
1991-12-30,10.973150253295898,8.123051643371582
1991-12-31,11.695074081420898,8.063544273376465
1992-01-01,,
1992-01-02,11.695074081420898,8.063544273376465
1992-01-03,11.261917114257812,8.182560920715332
1992-01-04,,
1992-01-05,,
1992-01-06,11.261917114257812,8.063544273376465
1992-01-07,10.973150253295898,8.063544273376465
1992-01-08,11.55068588256836,8.390849113464355
1992-01-09,11.261917114257812,8.390849113464355
1992-01-10,11.839448928833008,8.093300819396973
1992-01-11,,
1992-01-12,,
1992-01-13,11.55068588256836,8.212316513061523
1992-01-14,11.695074081420898,8.301582336425781
1992-01-15,11.695074081420898,8.301582336425781
